SubsetIndex,#FeaturesInSubset,R2_Train_Mean,R2_Train_STD,RMSE_Train_Mean,RMSE_Train_STD,MAE_Train_Mean,MAE_Train_STD,MAPE_Train_Mean,MAPE_Train_STD,R2_Test_Mean,R2_Test_STD,RMSE_Test_Mean,RMSE_Test_STD,MAE_Test_Mean,MAE_Test_STD,MAPE_Test_Mean,MAPE_Test_STD,FeaturesSubsetList,parameters,Use
6525,3,0.97609245,0.001718936,0.157736925,0.007456658,0.109178997,0.004137859,3.368984461,0.186440537,0.822702438,0.028624021,0.428526345,0.04074249,0.310244975,0.025304474,12.66291893,2.28864457,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",linear_exponential,FALSE
6525,3,0.964054843,0.004813275,0.193271444,0.015627223,0.133071049,0.010707312,4.076246481,0.409597188,0.822620515,0.023466585,0.428875958,0.034332577,0.310320566,0.019897064,12.65881904,2.26350925,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,FALSE
3605,3,0.950887765,0.019799904,0.223164589,0.042678839,0.153258951,0.037822735,4.749947815,1.295672304,0.822604551,0.018795075,0.428834036,0.022786172,0.302829166,0.010358224,13.02961127,2.998363928,"BertzCT,Temperature[K],getawayHATSIP2_3",linear_squaredexponential,FALSE
6525,3,0.928499251,0.009376672,0.272340845,0.014837969,0.197857054,0.011093847,6.312186163,0.389324583,0.821914829,0.018571774,0.429919282,0.028282072,0.307923326,0.018064907,12.71133594,1.396822545,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",constant_matern52,FALSE
3605,3,0.978734278,0.002512999,0.148693058,0.010844485,0.093470343,0.009439048,2.814829607,0.362700755,0.821279,0.008006159,0.431205107,0.024619098,0.308659783,0.002792403,12.64343241,3.370135094,"BertzCT,Temperature[K],getawayHATSIP2_3",none_rationalquadratic,FALSE
3605,3,0.978714927,0.002737278,0.148722281,0.011406483,0.093292451,0.009897076,2.795937361,0.325392672,0.821197369,0.007316883,0.431299316,0.023856979,0.308798601,0.000762241,12.63103344,3.345390951,"BertzCT,Temperature[K],getawayHATSIP2_3",constant_rationalquadratic,FALSE
6525,3,0.979586314,0.00177243,0.14577089,0.008777556,0.100044797,0.005435753,3.080877642,0.234654819,0.82103059,0.029332578,0.430628664,0.042653691,0.310476281,0.024699961,12.74490784,2.397890495,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",none_exponential,FALSE
3605,3,0.977143773,0.001853647,0.154133175,0.004653729,0.098185086,0.003214657,2.94660503,0.09609908,0.820425252,0.010115842,0.432037879,0.021528325,0.305448256,0.003619164,12.79428749,2.750774294,"BertzCT,Temperature[K],getawayHATSIP2_3",linear_matern32,FALSE
3605,3,0.973934972,0.002908419,0.164563524,0.009595368,0.105522846,0.008244665,3.153658301,0.242555176,0.819908424,0.011485118,0.43254195,0.020090801,0.306333627,0.009688343,12.54730907,3.056277536,"BertzCT,Temperature[K],getawayHATSIP2_3",pureQuadratic_matern52,FALSE
6525,3,0.95165773,0.004110287,0.224302366,0.012825314,0.158152539,0.009437104,4.906476366,0.431120444,0.818913821,0.025914918,0.433308237,0.03790958,0.312604335,0.019612761,13.0490493,2.264128617,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_matern32,FALSE
