ATSc11_3,ATSc17_2,ATSm6_2,BertzCT,EState_VSA6,Temperature[K],FPSA3_1,Ipc,MATSEA1_2,MATSP11_6,MATSP15_4,MATSc25_1,MATSm11_1,MATSm16_6,MoRSEV27_3,MoRSEc2_2,MoRSEm20_1,MoRSEm7_7,MoRSEu23_7,MoRSEu29_1,MoRSEu4_7,MoRSEu5_1,MolWt,PBFscore_1,PEOE_VSA5,PNSA3_1,RDFc14_6,RDFc17_4,RDFc5_1,VSA_EState8,WHIM_P3c_2,c_3,fr_Al_COO,fr_bicyclic,getawayHATSEn6_2,getawayHATSIP2_3,getawayHATSIP4_3,getawayHATSV8_2,getawayHATSc13_3,getawayHATSm8_1,getawayHTc_1,getawayHV1_2,getawayHV3_3,getawayHV4_2,getawayHm7_3,getawayREn1_7,getawayRmaxP7_2,k3_2,k_1,rho_1,rho_2
0.0,0.0,0.140655026,45.05865003,0.0,338.7094737,0.034921426,34.39946188,0.0,0.0,0.0,0.0,0.096172887,0.0,0.03090779,0.003112392,0.111652053,-0.387651621,0.778516455,-0.31110996,-0.193765905,-1.051763885,82.146,0.491790988,0.0,-28.61051738,2.4100000000000004e-181,0.0,0.173489783,0.0,0.014861784,0.421534396,0,0,0.0,0.919133359,1.41829264,0.0,0.0,0.0,0.012767435,0.076600234,0.267773816,0.05371197,0.0,2.076410066,0.0,0.006497639,0.162380446,0.750849293,0.006822526
0.0,0.0,0.141316864,45.05865003,0.0,341.5784211,0.0349319,34.39946188,0.0,0.0,0.0,0.0,0.098172125,0.0,0.045648888,0.003108097,0.111869593,-0.386970463,0.765795708,-0.309715224,-0.260148327,-1.056289611,82.146,0.489496534,0.0,-28.60676871,5.060000000000002e-181,0.0,0.173699229,0.0,0.014954507,0.420086013,0,0,0.0,0.920058787,1.409435198,0.0,0.0,0.0,0.012754225,0.076503464,0.271144781,0.053726326,0.0,2.081132513,0.0,0.006484662,0.162578041,0.748106954,0.006462721
0.0,0.0,0.141063716,45.05865003,0.0,344.4473684,0.034937402,34.39946188,0.0,0.0,0.0,0.0,0.097638995,0.0,0.048375878,0.003109872,0.111497117,-0.412981532,0.839194801,-0.306317319,-0.170622609,-1.059953305,82.146,0.48939694,0.0,-28.60616903,4.92e-181,0.0,0.173412062,0.0,0.014955084,0.427300277,0,0,0.0,0.914653091,1.416734938,0.0,0.0,0.0,0.012846783,0.076726954,0.270880216,0.054046538,0.0,2.076398052,0.0,0.006482802,0.16271166,0.74586295,0.006735552
0.0,0.0,0.140751696,45.05865003,0.0,347.3163158,0.034929645,34.39946188,0.0,0.0,0.0,0.0,0.098172125,0.0,0.045570801,0.00313815,0.111086606,-0.415895718,0.740343997,-0.307101707,-0.255131346,-1.05164385,82.146,0.489866441,0.0,-28.61023407,5.54e-181,0.0,0.172573092,0.0,0.01492487,0.433706603,0,0,0.0,0.920689188,1.413395533,0.0,0.0,0.0,0.012791528,0.076763882,0.271277448,0.054010614,0.0,2.085110765,0.0,0.006504047,0.162436754,0.745226105,0.006105721
0.0,0.0,0.141133991,45.05865003,0.0,350.1852632,0.034914546,34.39946188,0.0,0.0,0.0,0.0,0.098533892,0.0,0.02833094,0.003125065,0.111491225,-0.404549096,0.726277831,-0.306238335,-0.318417481,-1.053015187,82.146,0.492738639,0.0,-28.61390234,4.47e-181,0.0,0.172309603,0.0,0.015009916,0.4217103,0,0,0.0,0.918390409,1.409623928,0.0,0.0,0.0,0.012754446,0.076377575,0.271172445,0.053868961,0.0,2.086476046,0.0,0.006487366,0.162444056,0.741404947,0.007286714
0.0,0.0,0.14141256,45.05865003,0.0,353.0542105,0.034909396,34.39946188,0.0,0.0,0.0,0.0,0.102779893,0.0,0.041565846,0.003156209,0.110904682,-0.418516564,0.710942963,-0.302982101,-0.120993158,-1.057576002,82.146,0.488960423,0.0,-28.61828192,8.970000000000002e-181,0.0,0.172416954,0.0,0.015023907,0.432089594,0,0,0.0,0.914456265,1.414103635,0.0,0.0,0.0,0.01273937,0.077004909,0.270824971,0.054130179,0.0,2.07584056,0.0,0.006506229,0.162732237,0.739212521,0.006713806
0.0,0.0,0.141970455,45.05865003,0.0,355.9231579,0.034924452,34.39946188,0.0,0.0,0.0,0.0,0.102361005,0.0,0.053748865,0.003156381,0.111432902,-0.408698361,0.770550733,-0.301510714,-0.238637851,-1.060109738,82.146,0.489188175,0.0,-28.61096783,7.910000000000002e-181,0.0,0.172149984,0.0,0.01508127,0.427534312,0,0,0.0,0.918072874,1.409619885,0.0,0.0,0.0,0.012784989,0.076864544,0.268409869,0.053854465,0.0,2.079973418,0.0,0.006529247,0.162785409,0.736443379,0.006585367
0.0,0.0,0.142236407,45.05865003,0.0,358.7921053,0.034910603,34.39946188,0.0,0.0,0.0,0.0,0.104322163,0.0,0.044619778,0.003185769,0.111026884,-0.370890287,0.8105445,-0.300231953,-0.182696141,-1.064387558,82.146,0.484676842,0.0,-28.6158222,1.52e-180,0.0,0.172384172,0.0,0.015135884,0.421524508,0,0,0.0,0.919239768,1.410337738,0.0,0.0,0.0,0.012772363,0.076858338,0.272249911,0.053786414,0.0,2.079515457,0.0,0.006515882,0.162989067,0.735537594,0.006648903
0.0,0.0,0.143147894,45.05865003,0.0,361.6610526,0.034905858,34.39946188,0.0,0.0,0.0,0.0,0.105864433,0.0,0.015648539,0.003204247,0.110895749,-0.4040492,0.758175889,-0.2987572,-0.062012455,-1.06324358,82.146,0.487179674,0.0,-28.61807302,1.89e-180,0.0,0.172257604,0.0,0.015215248,0.423856284,0,0,0.0,0.918118592,1.410071625,0.0,0.0,0.0,0.012847642,0.076902105,0.271673609,0.053900178,0.0,2.088017188,0.0,0.006539568,0.162979341,0.732662577,0.007744964
0.0,0.0,0.142508033,45.05865003,0.0,364.53,0.034919267,34.39946188,0.0,0.0,0.0,0.0,0.105540746,0.0,-0.020393289,0.003239531,0.110833602,-0.396122036,0.751128708,-0.296750916,-0.151892514,-1.066176501,82.146,0.482785627,0.0,-28.61512884,1.24e-180,0.0,0.171921522,0.0,0.015211264,0.431880857,0,0,0.0,0.915774242,1.417018875,0.0,0.0,0.0,0.012810719,0.076732928,0.272583175,0.053783183,0.0,2.080011456,0.0,0.006523061,0.163135362,0.72501875,0.007940578
-0.13047961,0.001708694,0.165829825,53.8428331,0.0,253.2,0.027294219,20.98630086,0.0,1.4,0.0,0.0,0.266366252,0.6,-0.057002553,0.002934382,0.072862338,-0.678254815,0.587696012,-0.072280007,-1.458294288,-1.189562482,82.146,0.396211385,11.84086864,-35.14894313,0.00136559,3.63e-45,0.096306832,4.116388889,0.009472079,3.310990457,0,0,0.023799013,1.005298486,0.204056593,0.0,0.0,0.0,0.012218962,0.061792983,0.270522102,0.043983743,0.0,2.066132063,0.001119741,0.001939013,0.709964312,0.768326107,0.005716022
-0.12565102,0.001704852,0.165717728,53.8428331,0.0,255.5368421,0.027282752,20.98630086,0.0,1.4,0.0,0.0,0.275715072,0.6,-0.078525033,0.00296498,0.072632855,-0.672015335,0.46367109,-0.071069479,-1.514927002,-1.188295515,82.146,0.388556049,11.84086864,-35.15798275,0.001330076,6.63e-46,0.096107749,4.116388889,0.00949777,3.340708088,0,0,0.02331969,1.003885403,0.202142845,0.0,0.0,0.0,0.012080697,0.05842001,0.271679937,0.041380232,0.0,2.061119461,0.00112087,0.001971097,0.70923958,0.759664046,0.004940715
-0.134619205,0.001712047,0.167120203,53.8428331,0.0,257.8736842,0.027292308,20.98630086,0.0,1.4,0.0,0.0,0.291967081,0.6,-0.062215526,0.002939522,0.07321911,-0.666310823,0.43219369,-0.070671572,-1.460300218,-1.187738923,82.146,0.39045322,11.84086864,-35.14990709,0.001413767,7.66e-46,0.095484016,4.116388889,0.009492175,3.267648676,0,0,0.022730638,1.002659343,0.198922572,0.0,0.0,0.0,0.011957634,0.057709145,0.270343788,0.040646102,0.0,2.067097857,0.001111841,0.002046751,0.709452257,0.759785211,0.004662161
-0.13021606,0.001733408,0.165610545,53.8428331,0.0,260.2105263,0.027287547,20.98630086,0.0,1.4,0.0,0.0,0.288408649,0.6,-0.047450725,0.002978499,0.073003155,-0.671677214,0.567027323,-0.070731448,-1.427639059,-1.190541907,82.146,0.392083287,11.84086864,-35.15368052,0.001268794,8.839999999999999e-46,0.095439402,4.116388889,0.00953202,3.369867954,0,0,0.023691721,1.002143139,0.204741529,0.0,0.0,0.0,0.012186729,0.060474973,0.259603926,0.042947562,0.0,2.085650205,0.001109843,0.001947133,0.709687165,0.756796358,0.004535307
-0.127606162,0.001724904,0.166784018,53.8428331,0.0,262.5473684,0.027286245,20.98630086,0.0,1.466666667,0.0,0.0,0.295781501,0.6,-0.047429154,0.003002367,0.073812216,-0.656806696,0.460083506,-0.070915069,-1.468673176,-1.195716279,82.146,0.392186304,11.84086864,-35.15241383,0.00139511,4.02e-46,0.095070216,4.116388889,0.00947546,3.236139336,0,0,0.023374804,1.003418996,0.20478438,0.0,0.0,0.0,0.012056795,0.059040394,0.26819615,0.041785745,0.0,2.071977638,0.001117033,0.001976498,0.709691017,0.74967011,0.005275839
-0.133235179,0.00169423,0.167115823,53.8428331,0.0,264.8842105,0.027270107,20.98630086,0.0,1.466666667,0.0,0.0,0.294334433,0.6,-0.039314163,0.003001291,0.072574467,-0.662964108,0.461027693,-0.069178276,-1.372808011,-1.185622225,82.146,0.386322511,11.84086864,-35.15796247,0.001433293,1.66e-46,0.094813163,4.116388889,0.009525217,3.249700599,0,0,0.023565175,1.003602187,0.204476679,0.0,0.0,0.0,0.012181201,0.061144753,0.264596189,0.042790665,0.0,2.096717086,0.001116874,0.002045928,0.708312426,0.74549193,0.006488303
-0.128275341,0.00173435,0.166253302,53.8428331,0.0,267.2210526,0.027267888,20.98630086,0.0,1.466666667,0.0,0.0,0.2686109,0.6,-0.064131976,0.003016738,0.073333693,-0.663590403,0.442508674,-0.069987046,-1.431020911,-1.189035391,82.146,0.388469329,11.84086864,-35.1668893,0.0015226,4.5599999999999996e-46,0.094225628,4.116388889,0.009544137,3.306190812,0,0,0.023685986,1.004445651,0.201575668,0.0,0.0,0.0,0.01210936,0.059548643,0.269141318,0.042503719,0.0,2.063512008,0.00111593,0.00197491,0.709233126,0.746953506,0.005778513
-0.134568854,0.001704852,0.166634744,53.8428331,0.0,269.5578947,0.027276105,20.98630086,0.0,1.466666667,0.0,0.0,0.292013624,0.6,-0.073662266,0.003059444,0.073064252,-0.673373482,0.571804711,-0.069038066,-1.337223274,-1.188637981,82.146,0.382475657,11.84086864,-35.15947702,0.001425944,1.38e-46,0.093963591,4.116388889,0.009574736,3.244288061,0,0,0.023498018,1.00244807,0.204318591,0.0,0.0,0.0,0.012148958,0.060161644,0.256435808,0.042458172,0.0,2.087765245,0.001114818,0.001999128,0.708622779,0.743446748,0.006457677
-0.131108172,0.001722532,0.166358913,53.8428331,0.0,271.8947368,0.027278886,20.98630086,0.0,1.4,0.0,0.0,0.259955996,0.6,-0.052079463,0.003025074,0.073349219,-0.654912165,0.508347104,-0.069695363,-1.359888541,-1.193694843,82.146,0.392216769,11.84086864,-35.15340261,0.001434394,2.2099999999999998e-46,0.093808063,4.116388889,0.009735192,3.355656286,0,0,0.023644789,1.000034476,0.204469037,0.0,0.0,0.0,0.012143564,0.060376625,0.271304902,0.042823778,0.0,2.066623991,0.001115609,0.001967368,0.708895624,0.744278172,0.006446333
-0.127345596,0.001700517,0.166836845,53.8428331,0.0,274.2315789,0.027264809,20.98630086,0.0,1.466666667,0.0,0.0,0.287960142,0.6,-0.055657567,0.003034746,0.073355937,-0.661711245,0.482688232,-0.066200311,-1.340145955,-1.191262283,82.146,0.391105692,11.84086864,-35.16395783,0.001539653,1.57e-46,0.093546286,4.116388889,0.009624125,3.255358484,0,0,0.023540649,1.00061478,0.204576879,0.0,0.0,0.0,0.012100819,0.0598162,0.260994007,0.042094255,0.0,2.063648284,0.001112797,0.001986003,0.709024921,0.735351374,0.00575867
-0.140893315,0.00172869,0.167718671,53.8428331,0.0,276.5684211,0.027261713,20.98630086,0.0,1.466666667,0.0,0.0,0.283096387,0.6,-0.043476054,0.003079093,0.073111225,-0.679237954,0.489402414,-0.067109931,-1.371673786,-1.189654617,82.146,0.3853742,11.84086864,-35.16573132,0.001476362,8.96e-47,0.093122034,4.116388889,0.009704767,3.320654666,0,0,0.023289203,0.995615598,0.20582772,0.0,0.0,0.0,0.012073766,0.059085881,0.266040088,0.041378162,0.0,2.089013206,0.001117595,0.002035745,0.708675792,0.737409853,0.007024092
-0.139442536,0.001733879,0.166055236,53.8428331,0.0,278.9052632,0.027264743,20.98630086,0.0,1.466666667,0.0,0.0,0.30997292,0.6,-0.065006778,0.003095604,0.073206247,-0.670457187,0.520000579,-0.06780187,-1.328838173,-1.191019745,82.146,0.383715196,11.84086864,-35.16735145,0.001474966,8.99e-47,0.092674557,4.116388889,0.009618773,3.04214666,0,0,0.023668147,1.001648861,0.20382804,0.0,0.0,0.0,0.012130166,0.059631089,0.268317738,0.042195799,0.0,2.07264423,0.001106795,0.00199277,0.708952819,0.732770736,0.005538778
-0.133781746,0.001757686,0.167152371,53.8428331,0.0,281.2421053,0.027261776,20.98630086,0.0,1.466666667,0.0,0.0,0.291072184,0.6,-0.045894869,0.003096134,0.074130917,-0.673875346,0.470865947,-0.066067807,-1.449164066,-1.197216827,82.146,0.389514167,11.84086864,-35.1644919,0.001645472,1.13e-46,0.092266255,4.116388889,0.009664916,3.341289611,0,0,0.023383133,1.002343764,0.155412754,0.0,0.0,0.0,0.012148544,0.059620788,0.199865216,0.041841375,0.0,2.071723341,0.001110674,0.002008952,0.709058208,0.726487866,0.005843785
-0.129913684,0.001748399,0.167082101,53.8428331,0.0,283.5789474,0.027267886,20.98630086,0.0,1.466666667,0.0,0.0,0.293672252,0.6,-0.076545044,0.003144995,0.072844863,-0.663605622,0.562932684,-0.066628218,-1.275573814,-1.193577892,82.146,0.390143395,11.84086864,-35.16159334,0.001474347,2.45e-46,0.092506657,4.116388889,0.00978022,3.287753588,0,0,0.023527504,1.00154717,0.204536391,0.0,0.0,0.0,0.012161323,0.058635096,0.264569196,0.041806086,0.0,2.072745499,0.001121085,0.002022835,0.709528539,0.729980127,0.005650367
-0.132546901,0.001700999,0.167359327,53.8428331,0.0,285.9157895,0.027254706,20.98630086,0.0,1.466666667,0.0,0.0,0.299115681,0.6,-0.056335424,0.003125356,0.074336722,-0.660269263,0.476156966,-0.067152129,-1.406670779,-1.199117799,82.146,0.38309057,11.84086864,-35.1707148,0.001544541,3.69e-47,0.091733402,4.116388889,0.00966126,3.299109417,0,0,0.023107413,1.003117482,0.204575011,0.0,0.0,0.0,0.012077877,0.058495382,0.270524239,0.04118309,0.0,2.073030403,0.001119688,0.001996354,0.709049299,0.723208018,0.006020439
-0.130741865,0.00173435,0.166494218,53.8428331,0.0,288.2526316,0.027259347,20.98630086,0.0,1.4,0.0,0.0,0.278503427,0.6,-0.06418656,0.00312988,0.073678265,-0.666245506,0.526705156,-0.066864558,-1.323133481,-1.196087878,82.146,0.387569035,11.84086864,-35.15887371,0.001562841,6.89e-47,0.092067654,4.116388889,0.009708576,3.312583837,0,0,0.023613494,1.000294001,0.197511983,0.0,0.0,0.0,0.012142693,0.060462885,0.261944049,0.042490247,0.0,2.071640466,0.001116551,0.001994212,0.708354097,0.721617816,0.005755941
-0.13622408,0.001716823,0.167108971,53.8428331,0.0,290.5894737,0.027272999,20.98630086,0.0,1.466666667,0.0,0.0,0.301918846,0.6,-0.061338519,0.003141437,0.073555155,-0.678354308,0.460703298,-0.066048467,-1.44911447,-1.194955554,82.146,0.388634456,11.84086864,-35.15361825,0.001633458,5.999999999999999e-47,0.091419146,4.116388889,0.009770988,3.268671379,0,0,0.023276004,0.99849913,0.204937229,0.0,0.0,0.0,0.012054783,0.058258253,0.266152123,0.041161287,0.0,2.065827573,0.001116052,0.00197346,0.70848074,0.721538453,0.006518978
-0.132116829,0.00169423,0.166661098,53.8428331,0.0,292.9263158,0.027267245,20.98630086,0.0,1.466666667,0.0,0.0,0.294937378,0.6,-0.092254544,0.003137721,0.074391266,-0.66205908,0.562488336,-0.064327641,-1.269362375,-1.197341794,82.146,0.387662683,11.84086864,-35.16136072,0.001583169,1.95e-47,0.091075668,4.116388889,0.009741597,3.293920144,0,0,0.023037231,1.004500741,0.194718031,0.0,0.0,0.0,0.012064244,0.058725016,0.26062377,0.040846617,0.0,2.070694226,0.001111762,0.002007391,0.70872091,0.716265888,0.008641963
-0.138901713,0.001725378,0.166950581,53.8428331,0.0,295.2631579,0.027256003,20.98630086,0.0,1.466666667,0.0,0.0,0.308145045,0.6,-0.069563898,0.003161239,0.074089315,-0.667919062,0.550337285,-0.066901617,-1.368461783,-1.200878799,82.146,0.386046336,11.84086864,-35.15916158,0.001554276,9.26e-48,0.090705057,4.116388889,0.009769056,3.223273471,0,0,0.023628775,1.005027793,0.203816502,0.0,0.0,0.0,0.01211267,0.060083281,0.267856384,0.042401977,0.0,2.065261646,0.001119671,0.002004183,0.708601228,0.714549702,0.008740157
-0.135787454,0.001740924,0.167556946,53.8428331,0.0,297.6,0.02725788,20.98630086,0.0,1.466666667,0.0,0.0,0.293247017,0.6,-0.066529565,0.003209474,0.074341827,-0.648955712,0.558730243,-0.065653041,-1.287918448,-1.199238424,82.146,0.386687513,11.84086864,-35.16157791,0.001704147,2.09e-47,0.09033318,4.116388889,0.009825698,3.390865184,0,0,0.023656653,1.001195228,0.198562381,0.0,0.0,0.0,0.012146534,0.059673686,0.227585377,0.042362692,0.0,2.077629016,0.001116325,0.00198306,0.708641023,0.709795385,0.006662023
0.0,0.0,0.142891025,15.509775,0.0,323.0,0.03495953,34.39946188,0.0,0.5,0.0,0.0,0.334524788,0.0,-0.036575792,0.002472055,0.057941005,-0.421992403,0.68830562,-0.43976462,-1.026926642,-1.657075395,84.162,0.379854351,0.0,-26.80366803,5.94e-168,0.0,0.208796166,0.0,0.00981761,0.441982998,0,0,0.0,0.930838062,1.571793223,0.0,0.0,0.0,0.010558838,0.080701336,0.326180301,0.058413032,0.0,2.08580108,0.0,0.001821599,0.157959772,0.730291181,0.007424051
0.0,0.0,0.143649085,15.509775,0.0,333.5263158,0.034949832,34.39946188,0.0,0.5,0.0,0.0,0.348357579,0.0,-0.070981557,0.002497639,0.054254898,-0.405191451,0.671445902,-0.433705514,-1.145014486,-1.675343839,84.162,0.374057696,0.0,-26.8095545,1.5400000000000001e-167,0.0,0.207865136,0.0,0.009987657,0.44918006,0,0,0.0,0.925603707,1.5718405,0.0,0.0,0.0,0.010594038,0.081423334,0.323668949,0.058350479,0.0,2.091000692,0.0,0.001711907,0.158880609,0.724316205,0.005967322
0.0,0.0,0.142603793,15.509775,0.0,344.0526316,0.034945865,34.39946188,0.0,0.5,0.0,0.0,0.354898667,0.0,-0.072220666,0.002508459,0.053479373,-0.361219988,0.890723162,-0.42466498,-0.592060304,-1.680215853,84.162,0.374937808,0.0,-26.81262229,3.680000000000001e-167,0.0,0.205622848,0.0,0.010126116,0.444081316,0,0,0.0,0.927616315,1.571487105,0.0,0.0,0.0,0.010517219,0.081337676,0.324180523,0.058303546,0.0,2.08091439,0.0,0.001722094,0.159105373,0.71898989,0.005952968
0.0,0.0,0.14308286,15.509775,0.0,354.5789474,0.034937683,34.39946188,0.0,0.5,0.0,0.0,0.36512135,0.0,-0.067108611,0.002527858,0.050358614,-0.386928803,0.808331128,-0.417105274,-0.945088267,-1.6883688,84.162,0.367711708,0.0,-26.81725231,7.44e-167,0.0,0.204046739,0.0,0.01030267,0.450989523,0,0,0.0,0.927444282,1.571092024,0.0,0.0,0.0,0.010588595,0.081651718,0.326235736,0.058218003,0.0,2.090019326,0.0,0.001653787,0.159788083,0.708083098,0.007474971
0.0,0.0,0.144035092,15.509775,0.0,365.1052632,0.034917542,34.39946188,0.0,0.5,0.0,0.0,0.361725703,0.0,-0.129344853,0.002594845,0.050992798,-0.387590709,0.670543456,-0.408752076,-0.71767817,-1.687359843,84.162,0.36891949,0.0,-26.82816168,1e-166,0.0,0.202191569,0.0,0.01038678,0.43313652,0,0,0.0,0.92911166,1.570027696,0.0,0.0,0.0,0.010536048,0.08124452,0.324100782,0.058010551,0.0,2.09189876,0.0,0.001702568,0.159644034,0.702479251,0.010314132
0.0,0.0,0.143379424,15.509775,0.0,375.6315789,0.034912469,34.39946188,0.0,0.5,0.0,0.0,0.380973657,0.0,-0.082921744,0.002607315,0.047501455,-0.41450538,0.644305751,-0.400480965,-1.049377202,-1.698622512,84.162,0.367412144,0.0,-26.83338518,4.9300000000000005e-166,0.0,0.200539162,0.0,0.010616019,0.440050747,0,0,0.0,0.928306405,1.567879783,0.0,0.0,0.0,0.010628418,0.08176336,0.326598011,0.05785423,0.0,2.08863984,0.0,0.00160554,0.160485959,0.690598726,0.006764744
0.0,0.0,0.14281575,15.509775,0.0,386.1578947,0.034891436,34.39946188,0.0,0.5,0.0,0.0,0.375915931,0.0,-0.131307209,0.002655039,0.049172295,-0.380390844,0.728749306,-0.393862657,-0.86221629,-1.691068002,84.162,0.365024241,0.0,-26.84535947,5.8e-166,0.0,0.197976473,0.0,0.010712145,0.456267687,0,0,0.0,0.927493857,1.569412568,0.0,0.0,0.0,0.010575518,0.081119093,0.326383731,0.057863699,0.0,2.098136475,0.0,0.00167461,0.160070832,0.682788636,0.008210422
