log10(VaporPressure)[Pa]
4.298407522
4.349701963
4.399888607
4.449002959
4.497079022
4.543987076
4.590086294
4.635240882
4.679479582
4.72282998
4.765318564
4.806970782
4.847811088
4.887862992
4.927149106
4.965558158
5.003379623
5.040498083
5.076932957
5.112702957
3.112388072
3.169196944
3.224924024
3.280066277
3.334400883
3.387718291
3.440493208
3.492511745
3.543572463
3.594129284
3.643976744
3.693129669
3.741396752
3.789206273
3.836363271
3.882683564
3.928577615
3.973857836
4.018346789
4.062438221
4.559221202
4.721107333
4.871803067
5.012688536
5.144570099
5.268170327
5.384459598
5.493865874
5.597173211
5.694787492
5.787081317
5.874639987
5.957741775
6.036645389
6.111800312
6.183334623
6.251630438
6.316842194
6.379116291
6.438757617
4.045068071
4.108588795
4.17019969
4.230376616
4.288977249
4.346062724
4.401509796
4.455740609
4.508621542
4.560202378
4.610366391
4.659490761
4.7074503
4.754285952
4.799887516
4.84459415
4.888288664
4.931005044
4.972639434
5.013498535
4.72294694
4.754547344
4.785751049
4.81656548
4.846997875
4.877055295
4.906744628
4.936072595
4.965045754
4.993670503
5.022086327
5.050031273
5.077646139
5.104936737
5.131908747
5.158567714
5.184919057
5.210968071
5.236719928
5.262179684
2.12825209
2.372886519
2.601599624
2.815286008
3.01595153
3.204212012
3.381690177
3.548807123
3.706670352
3.85624211
3.997752021
4.132220316
4.259792508
4.381160104
4.496931461
4.607166951
4.712557436
4.813125077
4.909470858
5.00158892
3.338375074
3.460585121
3.577588342
3.689710557
3.797038989
3.900281201
3.99946995
4.094839357
4.186605857
4.274969832
4.359948866
4.442057849
4.52128269
4.597772727
4.671667164
4.743095914
4.812043638
4.878901715
4.943635162
5.00634367
3.875238819
3.954048018
4.029746774
4.102921947
4.173500444
4.241618071
4.307218159
4.370791142
4.432257588
4.491720492
4.549115804
4.604859732
4.658871271
4.711229942
4.761868782
4.811145642
4.858980649
4.905436174
4.950444993
4.994318239
2.123111795
2.367517268
2.595506039
2.809283859
3.009854057
3.198136146
3.375730224
3.543043956
3.701395362
3.851271745
3.993133165
4.127990277
4.256165918
4.377970352
4.494199071
4.604908845
4.710786381
4.811996065
4.908701191
5.001461556
4.214600605
4.271846107
4.327564328
4.382165182
4.4353387
4.48747403
4.538273277
4.588106388
4.636686908
4.684366996
4.730871037
4.776534679
4.821092585
4.864865045
4.907596473
4.949592851
4.990607847
5.030934089
5.070334033
5.109087822
2.122639039
2.358070153
2.579744846
2.788377394
2.985301322
3.171679529
3.347949849
3.515279663
3.673983257
3.824876573
3.968680369
4.105581131
4.236207915
4.361119866
4.480420672
4.594731845
4.704118342
4.809007322
4.909781776
5.006465282
2.12978707
2.368820699
2.592612154
2.803131513
3.000999486
3.187818629
3.364020095
3.530927319
3.689046035
3.838852898
3.981365796
4.116743065
4.24585156
4.36895226
4.486298093
4.598583075
4.705840331
4.808674876
4.907090822
5.001619723
3.01705252
3.12032358
3.220382471
3.316860112
3.410443359
3.500776524
3.588493023
3.673250559
3.755415345
3.835317835
3.912635413
3.987892654
4.060779646
4.131595569
4.200611877
4.267536904
4.332812565
4.396158778
4.457989868
4.518036846
2.124351231
2.385061536
2.626091993
2.849055905
3.056158843
3.24903513
3.429318256
3.597797095
3.755784048
3.904229581
4.04414122
4.175915961
4.300393653
4.418164079
4.529890112
4.635768888
4.736369363
4.832076642
4.923349808
5.010278885
3.111738653
3.242012948
3.367997874
3.489901845
3.607745868
3.72206649
3.832855503
3.940274066
4.044473679
4.145596898
4.243632922
4.339002559
4.43167585
4.521765548
4.609378209
4.694614607
4.777447415
4.858215613
4.936878785
5.013518163
3.110382994
3.242513811
3.370016306
3.493129478
3.612076149
3.726892456
3.838122055
3.945769099
4.05000393
4.150986257
4.248865977
4.343783914
4.435872497
4.525256377
4.612052986
4.696246738
4.778198305
4.857876394
4.935374319
5.010780351
2.127175728
2.346561962
2.555339548
2.754259811
2.944004761
3.124951629
3.298163386
3.463902439
3.622642157
3.774816756
3.920825262
4.061035007
4.195784713
4.325387225
4.450131937
4.570124931
4.685944764
4.797654388
4.905468782
5.009588191
3.807738308
3.889568701
3.968837809
4.045860497
4.120349129
4.192610913
4.262744236
4.330841774
4.397160251
4.461438663
4.523929158
4.584705309
4.643988212
4.701536716
4.757568904
4.812143927
4.865317896
4.917276984
4.967802679
5.017079413
2.124516399
2.370956524
2.600860889
2.815839758
3.017024884
3.206220965
3.384223838
3.551998283
3.710401298
3.860196743
4.001872294
4.136441256
4.264248656
4.385791617
4.501519695
4.611840438
4.716978654
4.817569079
4.913767166
5.00585446
3.806624706
3.888341395
3.96752946
4.044304481
4.118775099
4.191230399
4.261387497
4.329529627
4.395742368
4.460106519
4.522698431
4.583590306
4.642850478
4.700543665
4.75673121
