ATSc11_3,ATSc17_2,ATSm6_2,BertzCT,EState_VSA6,Temperature[K],FPSA3_1,Ipc,MATSEA1_2,MATSP11_6,MATSP15_4,MATSc25_1,MATSm11_1,MATSm16_6,MoRSEV27_3,MoRSEc2_2,MoRSEm20_1,MoRSEm7_7,MoRSEu23_7,MoRSEu29_1,MoRSEu4_7,MoRSEu5_1,MolWt,PBFscore_1,PEOE_VSA5,PNSA3_1,RDFc14_6,RDFc17_4,RDFc5_1,VSA_EState8,WHIM_P3c_2,c_3,fr_Al_COO,fr_bicyclic,getawayHATSEn6_2,getawayHATSIP2_3,getawayHATSIP4_3,getawayHATSV8_2,getawayHATSc13_3,getawayHATSm8_1,getawayHTc_1,getawayHV1_2,getawayHV3_3,getawayHV4_2,getawayHm7_3,getawayREn1_7,getawayRmaxP7_2,k3_2,k_1,rho_1,rho_2
0.0,0.0,0.261195888,33.30296891,0.0,288.18,0.034998531,33.54887502,0.0,1.5,0.0,0.0,1.131929799,0.0,0.153092232,0.002973359,-0.017235311,-0.172311704,1.067038162,-0.24142141,-0.631819801,-1.06855579,84.162,1.020130165,0.0,-31.83558512,1.2400000000000001e-123,0.0,0.183131366,2.340277778,0.01248981,0.498236383,0,0,0.0,0.911044373,1.623809793,0.0,0.0,0.0,0.009760608,0.051648389,0.370428497,0.050719583,0.0,2.072535665,0.0,0.0068534,0.156531887,0.744398122,0.005731525
0.0,0.0,0.261396358,33.30296891,0.0,291.2115789,0.034994009,33.54887502,0.0,1.5,0.0,0.0,1.143474997,0.0,0.171028914,0.002984831,-0.016807471,-0.144512812,0.99016554,-0.239568784,-0.759585012,-1.071675179,84.162,1.013547495,0.0,-31.84529513,5.41e-123,0.0,0.182780584,2.340277778,0.012464481,0.410759346,0,0,0.0,0.909841272,1.621268311,0.0,0.0,0.0,0.009791973,0.051507699,0.369283547,0.050575054,0.0,2.074385126,0.0,0.006802322,0.157787185,0.742278567,0.006413885
0.0,0.0,0.263125185,33.30296891,0.0,294.2431579,0.035008698,33.54887502,0.0,1.5,0.0,0.0,1.151427959,0.0,0.179900589,0.003002246,-0.017970567,-0.159627642,0.969098603,-0.238682817,-0.750591653,-1.07390932,84.162,1.000682488,0.0,-31.84449812,3.0800000000000004e-122,0.0,0.182989281,2.340277778,0.012709897,0.472077377,0,0,0.0,0.910147218,1.618466566,0.0,0.0,0.0,0.009853024,0.052685668,0.370188936,0.051861427,0.0,2.068099993,0.0,0.006765691,0.159148791,0.738862473,0.005767993
0.0,0.0,0.264969924,33.30296891,0.0,297.2747368,0.034982511,33.54887502,0.0,1.5,0.0,0.0,1.149908854,0.0,0.156416867,0.003038985,-0.01730192,-0.165575833,1.057853411,-0.239167898,-0.707387655,-1.076186065,84.162,1.003100995,0.0,-31.85604804,3.78e-122,0.0,0.181541935,2.340277778,0.01267764,0.486763615,0,0,0.0,0.911158632,1.625206669,0.0,0.0,0.0,0.009924326,0.052540312,0.370405892,0.051759308,0.0,2.072567583,0.0,0.006758051,0.159361079,0.739595154,0.005728799
0.0,0.0,0.264586672,33.30296891,0.0,300.3063158,0.034979588,33.54887502,0.0,1.5,0.0,0.0,1.148586339,0.0,0.134018976,0.00299689,-0.017063407,-0.136940117,1.01244503,-0.238642113,-0.837514403,-1.073171637,84.162,1.007768636,0.0,-31.85636973,1.78e-122,0.0,0.18183124,2.340277778,0.012650248,0.449908776,0,0,0.0,0.905113106,1.609146763,0.0,0.0,0.0,0.009858526,0.052598392,0.371381408,0.051728577,0.0,2.088550406,0.0,0.006760907,0.158505844,0.734797128,0.006156244
0.0,0.0,0.263841844,33.30296891,0.0,303.3378947,0.034978533,33.54887502,0.0,1.5,0.0,0.0,1.151839011,0.0,0.159421649,0.003015803,-0.017202897,-0.136265246,1.018894037,-0.240664357,-0.714237385,-1.077924378,84.162,1.001227444,0.0,-31.85989597,7.38e-122,0.0,0.181321862,2.340277778,0.012829,0.486998015,0,0,0.0,0.906623765,1.600192791,0.0,0.0,0.0,0.009883237,0.052712153,0.372682777,0.051583743,0.0,2.069249204,0.0,0.006778628,0.159545212,0.735932587,0.006694435
0.0,0.0,0.26527709,33.30296891,0.0,306.3694737,0.034987996,33.54887502,0.0,1.5,0.0,0.0,1.152768345,0.0,0.167634537,0.003053577,-0.01746642,-0.084590562,1.086853779,-0.239010843,-0.732336498,-1.079793044,84.162,0.996139352,0.0,-31.85669498,1.63e-121,0.0,0.181035652,2.340277778,0.012730465,0.434491987,0,0,0.0,0.90603917,1.616801932,0.0,0.0,0.0,0.009894879,0.052458416,0.37068794,0.051497029,0.0,2.078120385,0.0,0.0066933,0.160015449,0.734039671,0.00553047
0.0,0.0,0.264314356,33.30296891,0.0,309.4010526,0.034995725,33.54887502,0.0,1.5,0.0,0.0,1.165796905,0.0,0.147886977,0.0030845,-0.016943556,-0.162609288,0.973206372,-0.238244462,-0.848383345,-1.083694704,84.162,0.986617333,0.0,-31.85541716,4.13e-121,0.0,0.180627276,2.340277778,0.012852377,0.462113045,0,0,0.0,0.909886478,1.621833206,0.0,0.0,0.0,0.009923857,0.052979787,0.371585041,0.051366584,0.0,2.076278831,0.0,0.006745654,0.161251877,0.728487933,0.006085199
0.0,0.0,0.263144268,33.30296891,0.0,312.4326316,0.034994146,33.54887502,0.0,1.5,0.0,0.0,1.156914608,0.0,0.152774602,0.003068949,-0.016841202,-0.151916796,0.977275498,-0.238124646,-0.846748561,-1.081721782,84.162,0.996072815,0.0,-31.85453013,2.5800000000000002e-121,0.0,0.180345986,2.340277778,0.01281508,0.451507027,0,0,0.0,0.909911079,1.614589654,0.0,0.0,0.0,0.009901547,0.052732946,0.22969738,0.05154977,0.0,2.069227046,0.0,0.006715491,0.160262779,0.729413021,0.006548495
0.0,0.0,0.264814599,33.30296891,0.0,315.4642105,0.034984244,33.54887502,0.0,1.5,0.0,0.0,1.172552454,0.0,0.116851816,0.003119187,-0.017459977,-0.168133198,0.889746262,-0.236457997,-0.803204868,-1.085180222,84.162,0.983317571,0.0,-31.8664755,8.2e-121,0.0,0.180085734,2.340277778,0.012913319,0.467857044,0,0,0.0,0.909405626,1.617270155,0.0,0.0,0.0,0.009879393,0.052930262,0.372719327,0.051421617,0.0,2.08502618,0.0,0.006754329,0.162009934,0.723589025,0.008342168
