ATSc11_3,ATSc17_2,ATSm6_2,BertzCT,EState_VSA6,Temperature[K],FPSA3_1,Ipc,MATSEA1_2,MATSP11_6,MATSP15_4,MATSc25_1,MATSm11_1,MATSm16_6,MoRSEV27_3,MoRSEc2_2,MoRSEm20_1,MoRSEm7_7,MoRSEu23_7,MoRSEu29_1,MoRSEu4_7,MoRSEu5_1,MolWt,PBFscore_1,PEOE_VSA5,PNSA3_1,RDFc14_6,RDFc17_4,RDFc5_1,VSA_EState8,WHIM_P3c_2,c_3,fr_Al_COO,fr_bicyclic,getawayHATSEn6_2,getawayHATSIP2_3,getawayHATSIP4_3,getawayHATSV8_2,getawayHATSc13_3,getawayHATSm8_1,getawayHTc_1,getawayHV1_2,getawayHV3_3,getawayHV4_2,getawayHm7_3,getawayREn1_7,getawayRmaxP7_2,k3_2,k_1,rho_1,rho_2
-0.187749476,0.000414946,0.205507243,29.01955001,0.0,319.6210526,0.031302173,20.98630086,0.0,1.0,0.0,0.0,-0.158719663,0.0,-0.072421325,0.005038209,0.140257562,-0.357902803,0.570693945,-0.144016174,1.206868108,-0.772258376,84.162,0.397713839,6.578935684,-41.25926837,0.000991468,3.65e-187,0.134388297,5.782222222,0.022312125,1.029031175,0,0,0.05898986,0.776357562,0.884727555,0.0,0.0,0.0,0.010890497,0.063903915,0.227571517,0.065703785,0.0,2.072905628,0.001454595,0.007695787,0.523602737,0.647853276,0.007072708
-0.19401477,0.000440073,0.210121456,29.01955001,0.0,322.1694737,0.031333815,20.98630086,0.0,1.0,0.0,0.0,-0.174107302,0.0,-0.061831539,0.005007885,0.140575242,-0.351415223,0.582050196,-0.1440462,0.789945977,-0.779620047,84.162,0.395181778,6.578935684,-41.26732673,0.001136725,2.25e-185,0.133903925,5.782222222,0.022336734,1.1472907,0,0,0.058917222,0.78381001,0.880466013,0.0,0.0,0.0,0.010934636,0.064421813,0.21871234,0.066005254,0.0,2.052295026,0.001453671,0.007725841,0.526675684,0.643745248,0.007583385
-0.206324202,0.000397312,0.208146773,29.01955001,0.0,324.7178947,0.031283731,20.98630086,0.0,1.5,0.0,0.0,-0.117739572,0.0,-0.170809137,0.005093459,0.139533409,-0.338907064,0.60131877,-0.142951462,0.952575828,-0.780000649,84.162,0.389561458,6.578935684,-41.23536127,0.000947708,4.44e-193,0.133948419,5.782222222,0.022335668,1.018847784,0,0,0.059182119,0.767096265,0.875930311,0.0,0.0,0.0,0.010807508,0.064259516,0.234642504,0.066073427,0.0,2.056674151,0.001473343,0.007791051,0.51581075,0.645468252,0.007219496
-0.206325072,0.000444126,0.21152178,29.01955001,0.0,327.2663158,0.031306109,20.98630086,0.0,1.0,0.0,0.0,-0.158326482,0.0,-0.118913134,0.00513395,0.140251102,-0.354239533,0.659204904,-0.142059822,1.00097456,-0.779369027,84.162,0.388146843,6.578935684,-41.24295554,0.000984264,1.87e-191,0.13355501,5.782222222,0.022767613,1.161213898,0,0,0.058417327,0.778373663,0.873911971,0.0,0.0,0.0,0.01089782,0.063438908,0.220815881,0.065172595,0.0,2.056169965,0.001471117,0.007751699,0.519950628,0.645364466,0.00741651
-0.174830095,0.000444126,0.211463396,29.01955001,0.0,329.8147368,0.031360235,20.98630086,0.0,1.0,0.0,0.0,-0.198019802,0.0,-0.103184482,0.005036137,0.140766424,-0.342880115,0.608290349,-0.142623461,0.955534901,-0.784373214,84.162,0.388525272,6.578935684,-41.25428438,0.001013856,3.3699999999999997e-187,0.133354606,5.782222222,0.022807855,1.120090168,0,0,0.059378888,0.775772077,0.816887715,0.0,0.0,0.0,0.011035501,0.064672451,0.233040966,0.065831234,0.0,2.0521825,0.001439639,0.007707607,0.525966475,0.635452801,0.006655726
-0.181544435,0.00043186,0.209485861,29.01955001,0.0,332.3631579,0.031320025,20.98630086,0.0,1.0,0.0,0.0,-0.195607106,0.0,-0.071745115,0.005018336,0.139258296,-0.320588802,0.756469689,-0.142729343,0.946975475,-0.778810429,84.162,0.390267268,6.578935684,-41.24171193,0.001020772,1.2699999999999999e-190,0.132585328,5.782222222,0.022915902,1.140359005,0,0,0.058716491,0.776299171,0.880020498,0.0,0.0,0.0,0.010893088,0.063620082,0.223255844,0.06515341,0.0,2.054825716,0.001437329,0.00781009,0.519512049,0.6328062,0.008550168
-0.209603534,0.000406227,0.210389378,29.01955001,0.0,334.9115789,0.031317237,20.98630086,0.0,1.5,0.0,0.0,-0.147102977,0.0,-0.092083631,0.005132646,0.139347495,-0.356763691,0.684393127,-0.141717905,1.018150422,-0.792336085,84.162,0.386366779,6.578935684,-41.23015782,0.000909207,2.4900000000000002e-194,0.132269614,5.782222222,0.023138497,1.10257217,0,0,0.057531427,0.772709259,0.883548003,0.0,0.0,0.0,0.010848086,0.063526161,0.218292582,0.0657017,0.0,2.057546003,0.001467202,0.007780518,0.517420299,0.631271799,0.008179866
-0.181545921,0.000452109,0.211098331,29.01955001,0.0,337.46,0.031309721,20.98630086,0.0,1.0,0.0,0.0,-0.17898631,0.0,-0.105363303,0.005124638,0.139484832,-0.324656407,0.606194,-0.140647561,0.874664547,-0.786849254,84.162,0.397695457,6.578935684,-41.26719255,0.001086051,2.87e-189,0.131705115,5.782222222,0.022826997,1.040255816,0,0,0.059620721,0.782065881,0.84737027,0.0,0.0,0.0,0.010964821,0.063484529,0.182093764,0.064938369,0.0,2.057378375,0.001440253,0.007658929,0.524143741,0.630439979,0.008561218
0.0,0.0,0.171845759,45.54887502,0.0,263.69,0.03102129,12.16479704,0.0,1.5,0.0,0.0,1.259373771,0.0,-0.033888046,0.002461551,0.033654574,-0.308496451,1.121106971,-0.052517089,1.953789436,0.031049887,84.162,1.055498793,6.578935684,-42.23010162,5.03e-100,0.0,0.194014013,10.00694444,0.01172585,0.636391286,0,0,0.0,0.795310164,2.08350551,0.0,0.0,0.0,0.006249827,0.024518818,0.433088733,0.03606939,0.0,2.004436395,0.0,0.011502583,0.089055805,0.727556693,0.00500623
0.0,0.0,0.1738944,45.54887502,0.0,266.3726316,0.030999146,12.16479704,0.0,1.5,0.0,0.0,1.260178003,0.0,0.002659176,0.002477708,0.033555742,-0.326021834,1.188282555,-0.053771834,2.027420069,0.034829771,84.162,1.056674925,6.578935684,-42.24110061,8.47e-100,0.0,0.193250092,10.00694444,0.011823793,0.586009296,0,0,0.0,0.793606017,2.083445436,0.0,0.0,0.0,0.006256989,0.024931705,0.429318885,0.036240723,0.0,2.002496386,0.0,0.011413608,0.08899788,0.725093565,0.005645045
0.0,0.0,0.174055735,45.54887502,0.0,269.0552632,0.03099898,12.16479704,0.0,1.5,0.0,0.0,1.257032562,0.0,0.006655201,0.002458458,0.033633241,-0.326070977,1.138770103,-0.054791988,1.689227383,0.033046849,84.162,1.058316826,6.578935684,-42.240218,6.81e-100,0.0,0.192482614,10.00694444,0.011811514,0.6312565,0,0,0.0,0.796316567,2.083942509,0.0,0.0,0.0,0.006205706,0.024198448,0.42907877,0.035659015,0.0,2.011950943,0.0,0.011544348,0.08914289,0.725066657,0.00511475
0.0,0.0,0.174919773,45.54887502,0.0,271.7378947,0.030974809,12.16479704,0.0,1.5,0.0,0.0,1.258212103,0.0,0.030159668,0.002486664,0.033470904,-0.318832918,1.241043834,-0.052550922,1.906672154,0.035332223,84.162,1.057495459,6.578935684,-42.25570261,6.73e-100,0.0,0.191606484,10.00694444,0.011834417,0.625776974,0,0,0.0,0.791137547,2.072450867,0.0,0.0,0.0,0.006263841,0.024770159,0.411609958,0.036211314,0.0,2.000078656,0.0,0.011382334,0.088999624,0.722987227,0.004539355
0.0,0.0,0.174758552,45.54887502,0.0,274.4205263,0.030981038,12.16479704,0.0,1.5,0.0,0.0,1.258605283,0.0,-0.058518806,0.002489765,0.033464879,-0.345512911,1.187392293,-0.053588007,1.773528722,0.039408016,84.162,1.054861625,6.578935684,-42.25638625,1.42e-99,0.0,0.191358707,10.00694444,0.011865608,0.634446222,0,0,0.0,0.796152369,2.083433035,0.0,0.0,0.0,0.006265251,0.024497631,0.431873928,0.036014519,0.0,1.991230094,0.0,0.011387751,0.089129933,0.718696887,0.005193411
0.0,0.0,0.174826179,45.54887502,0.0,277.1031579,0.030967189,12.16479704,0.0,1.5,0.0,0.0,1.258426565,0.0,-0.018152399,0.002519518,0.033872987,-0.339025452,1.334681347,-0.053980859,1.798402048,0.03483236,84.162,1.055735671,6.578935684,-42.26542759,1.44e-99,0.0,0.189930832,10.00694444,0.011964178,0.634688303,0,0,0.0,0.793788976,2.085127892,0.0,0.0,0.0,0.006260903,0.024568873,0.431315207,0.036152142,0.0,2.008123374,0.0,0.01137424,0.089154071,0.718902976,0.005488521
0.0,0.0,0.1749833,45.54887502,0.0,279.7857895,0.030979797,12.16479704,0.0,1.5,0.0,0.0,1.258998463,0.0,0.000229315,0.00253509,0.033506809,-0.34410549,1.196588231,-0.058199586,2.183828776,0.036199341,84.162,1.056473809,6.578935684,-42.26004119,1.61e-99,0.0,0.189592337,10.00694444,0.012088216,0.63124256,0,0,0.0,0.795511015,2.08842912,0.0,0.0,0.0,0.006248647,0.024080321,0.430133583,0.035693233,0.0,2.005493861,0.0,0.01151664,0.089122861,0.713447204,0.005716593
0.0,0.0,0.175566945,45.54887502,0.0,282.4684211,0.030962319,12.16479704,0.0,1.5,0.0,0.0,1.264538728,0.0,-0.058666355,0.002544844,0.03290224,-0.341790509,1.150530102,-0.058488453,1.756373339,0.038242218,84.162,1.055608401,6.578935684,-42.26804962,1.44e-99,0.0,0.188456058,10.00694444,0.01218514,0.615458607,0,0,0.0,0.792499068,2.080574386,0.0,0.0,0.0,0.006223643,0.02431162,0.41833007,0.035816408,0.0,2.001256976,0.0,0.011369211,0.089121526,0.713700108,0.005866284
0.0,0.0,0.176289014,45.54887502,0.0,285.1510526,0.030951766,12.16479704,0.0,1.5,0.0,0.0,1.261500518,0.0,-0.047505363,0.002540067,0.033611702,-0.3048335,1.202019879,-0.05578638,1.965808033,0.037387678,84.162,1.05594703,6.578935684,-42.2732388,1.97e-99,0.0,0.187987219,10.00694444,0.012198612,0.629563288,0,0,0.0,0.794468655,2.079035065,0.0,0.0,0.0,0.006240085,0.024226338,0.428894826,0.03581646,0.0,2.014175035,0.0,0.011322732,0.089153728,0.710999682,0.005850811
0.0,0.0,0.177455116,45.54887502,0.0,287.8336842,0.030933305,12.16479704,0.0,1.5,0.0,0.0,1.258926976,0.0,-0.01989981,0.00254718,0.033270644,-0.343095931,1.192444272,-0.057972573,1.789738811,0.039986611,84.162,1.054604238,6.578935684,-42.28547063,2.47e-99,0.0,0.187523378,10.00694444,0.012201272,0.616086024,0,0,0.0,0.793049194,2.082138734,0.0,0.0,0.0,0.006231474,0.02465332,0.417103828,0.036044484,0.0,1.995178332,0.0,0.011367403,0.08921967,0.709878046,0.00541059
0.0,0.0,0.178101798,45.54887502,0.0,290.5163158,0.030926493,12.16479704,0.0,1.5,0.0,0.0,1.259409515,0.0,-0.034112007,0.002576482,0.033424369,-0.338047382,1.081932846,-0.057705306,1.711342197,0.034235139,84.162,1.052725293,6.578935684,-42.29357299,2.43e-99,0.0,0.186492751,10.00694444,0.012261566,0.637128881,0,0,0.0,0.795397629,2.086542594,0.0,0.0,0.0,0.006224388,0.02460856,0.431708796,0.036205011,0.0,2.020593569,0.0,0.011384627,0.089236423,0.707164753,0.005208279
0.0,0.0,0.178090377,45.54887502,0.0,293.1989474,0.030935928,12.16479704,0.0,1.5,0.0,0.0,1.25926654,0.0,-0.037477746,0.002553275,0.033043146,-0.325036775,1.314571995,-0.059065786,1.961473578,0.033286385,84.162,1.054623859,6.578935684,-42.28183382,2.19e-99,0.0,0.18533101,10.00694444,0.012235825,0.624468209,0,0,0.0,0.792937206,2.076283181,0.0,0.0,0.0,0.006258651,0.024709673,0.427550337,0.036137719,0.0,1.998442058,0.0,0.011460258,0.089135445,0.7048322,0.005963657
0.0,0.0,0.177213833,45.54887502,0.0,295.8815789,0.030930903,12.16479704,0.0,1.5,0.0,0.0,1.263520034,0.0,-0.028512582,0.002600082,0.033202849,-0.334791496,1.185211732,-0.058983823,1.771385418,0.03611111,84.162,1.050221479,6.578935684,-42.28667089,3.48e-99,0.0,0.185753425,10.00694444,0.012413636,0.621457777,0,0,0.0,0.792445005,2.085765234,0.0,0.0,0.0,0.006271322,0.024827856,0.430891876,0.036140788,0.0,1.999802261,0.0,0.011443295,0.089242912,0.706232207,0.005976884
0.0,0.0,0.178517495,45.54887502,0.0,298.5642105,0.030918744,12.16479704,0.0,1.5,0.0,0.0,1.260463953,0.0,-0.000303538,0.002626536,0.033158815,-0.338323745,1.330671357,-0.061720709,1.902677083,0.037559247,84.162,1.054548986,6.578935684,-42.2918442,3.03e-99,0.0,0.18517536,10.00694444,0.01248042,0.630556251,0,0,0.0,0.792686964,2.084959289,0.0,0.0,0.0,0.006254657,0.024472316,0.431470762,0.03600144,0.0,2.006582268,0.0,0.011358854,0.089308494,0.69996334,0.004910719
0.0,0.0,0.17831148,45.54887502,0.0,301.2468421,0.03089485,12.16479704,0.0,1.5,0.0,0.0,1.260839261,0.0,0.013842499,0.002620676,0.033282888,-0.331229416,1.147951899,-0.061598933,1.918168732,0.038250544,84.162,1.052061573,6.578935684,-42.30411746,5.67e-99,0.0,0.183945523,10.00694444,0.012524238,0.630916882,0,0,0.0,0.796226293,2.083612978,0.0,0.0,0.0,0.006255455,0.02455458,0.42934654,0.0361368,0.0,2.021342086,0.0,0.011515722,0.089244738,0.698620055,0.00602544
0.0,0.0,0.178918546,45.54887502,0.0,303.9294737,0.030903986,12.16479704,0.0,1.5,0.0,0.0,1.262197519,0.0,-0.005702309,0.002638713,0.0334469,-0.321563865,1.245445677,-0.05950764,1.855208002,0.035817996,84.162,1.053098154,6.578935684,-42.30010143,4.03e-99,0.0,0.18368672,10.00694444,0.012553175,0.63579798,0,0,0.0,0.792317125,2.07813757,0.0,0.0,0.0,0.006232364,0.024224087,0.432601189,0.03574859,0.0,2.00299176,0.0,0.011389675,0.089322478,0.694802847,0.006350748
0.0,0.0,0.179907391,45.54887502,0.0,306.6121053,0.030894121,12.16479704,0.0,1.5,0.0,0.0,1.261983058,0.0,-0.089099885,0.002602496,0.033367244,-0.332387373,1.259402548,-0.062048713,1.907404856,0.038421159,84.162,1.052504355,6.578935684,-42.30377543,6.11e-99,0.0,0.183287706,10.00694444,0.012616283,0.603295852,0,0,0.0,0.793656912,2.079648136,0.0,0.0,0.0,0.006259613,0.024573135,0.424784591,0.035984503,0.0,2.000349385,0.0,0.011347469,0.08940201,0.695435013,0.006148838
0.0,0.0,0.180071507,45.54887502,0.0,309.2947368,0.030875189,12.16479704,0.0,1.5,0.0,0.0,1.260070772,0.0,-0.082248449,0.002644358,0.033311762,-0.322224963,1.163771424,-0.060881706,1.864402553,0.038343969,84.162,1.05215578,6.578935684,-42.31806018,8.1e-99,0.0,0.181651918,10.00694444,0.01272313,0.611068715,0,0,0.0,0.791849923,2.077940057,0.0,0.0,0.0,0.006262845,0.02444006,0.415469191,0.035988101,0.0,2.012582529,0.0,0.011356423,0.08940112,0.68854654,0.005120456
0.0,0.0,0.176934971,45.54887502,0.0,311.9773684,0.030881839,12.16479704,0.0,1.5,0.0,0.0,1.263216213,0.0,-0.016596302,0.002674022,0.033184294,-0.310666462,1.234971709,-0.062099142,2.270950721,0.035460986,84.162,1.053612035,6.578935684,-42.31010901,4.3100000000000005e-99,0.0,0.181736803,10.00694444,0.012662442,0.605214447,0,0,0.0,0.790011408,2.066252361,0.0,0.0,0.0,0.006256126,0.024579926,0.429929779,0.035972163,0.0,2.001653597,0.0,0.011372759,0.08930314,0.69028869,0.005897405
0.0,0.0,0.177819911,45.54887502,0.0,314.66,0.030878799,12.16479704,0.0,1.5,0.0,0.0,1.263913214,0.0,-0.048722993,0.002662867,0.032874155,-0.321669456,1.125261119,-0.060990738,1.849687767,0.033480287,84.162,1.051447394,6.578935684,-42.31760534,2.62e-99,0.0,0.180888643,10.00694444,0.012842995,0.616133897,0,0,0.0,0.75480447,2.071299501,0.0,0.0,0.0,0.00624725,0.024961836,0.080378757,0.036349708,0.0,2.009509516,0.0,0.01139519,0.089144808,0.689696209,0.005703918
-0.165399707,0.0,0.159965156,21.21928095,0.0,285.91,0.029844486,14.83446686,0.0,0.142857143,0.0,0.0,-1.069710514,0.0,-0.025636716,0.003045652,0.114214691,-0.289496513,0.85535954,-0.204346845,0.859170062,-0.924407881,86.178,0.208226705,0.0,-39.21832322,8.11e-08,5.1699999999999996e-232,0.156961467,6.729166667,0.012655544,1.044516846,0,0,0.089317069,0.817366015,1.217385751,0.0,0.0,0.0,0.007457438,0.05607742,0.335263892,0.057181638,0.0,2.051320889,0.0,0.007060934,0.380390903,0.676290831,0.005813335
-0.158266868,0.0,0.160885753,21.21928095,0.0,288.4526316,0.029914408,14.83446686,0.0,-0.095238095,0.0,0.0,-1.17759736,0.0,-0.050717465,0.003053077,0.114431826,-0.282609083,0.823177332,-0.202975157,0.797998815,-0.914938374,86.178,0.199699487,0.0,-39.21497001,1.24e-06,7.96e-230,0.155798114,6.729166667,0.012845358,0.987297867,0,0,0.0863252,0.814517435,1.208442107,0.0,0.0,0.0,0.007495345,0.05726982,0.331084187,0.057879625,0.0,2.058791527,0.0,0.006972838,0.386834198,0.670770673,0.007855487
-0.158841351,0.0,0.162011637,21.21928095,0.0,290.9952632,0.029875779,14.83446686,0.0,1.55e-15,0.0,0.0,-1.096612918,0.0,-0.062659403,0.003055126,0.112884716,-0.241396148,0.916453116,-0.201130661,0.485519787,-0.930212851,86.178,0.203514887,0.0,-39.22148996,5.31e-07,3.87e-231,0.15578048,6.729166667,0.012905716,1.022836741,0,0,0.087080708,0.810549955,1.207487068,0.0,0.0,0.0,0.007441407,0.05505328,0.334035775,0.056078043,0.0,2.052745513,0.0,0.007057401,0.38374723,0.670629124,0.006597291
-0.158175699,0.0,0.160876337,21.21928095,0.0,293.5378947,0.029841353,14.83446686,0.0,0.142857143,0.0,0.0,-1.053804809,0.0,-0.067937788,0.003159799,0.112757083,-0.287345947,0.93395226,-0.20029542,0.90508399,-0.934596529,86.178,0.20351212,0.0,-39.23719522,6.23e-07,5.1e-231,0.154181893,6.729166667,0.012939219,0.983490325,0,0,0.087119162,0.815356218,1.194267705,0.0,0.0,0.0,0.007459627,0.057071158,0.330581694,0.057016983,0.0,2.048642919,0.0,0.006964976,0.383232364,0.66556397,0.005876518
-0.157903471,0.0,0.164031687,21.21928095,0.0,296.0805263,0.029834115,14.83446686,0.0,0.142857143,0.0,0.0,-1.050268741,0.0,-0.038215071,0.003075563,0.11249941,-0.242982288,0.849927115,-0.199612643,0.862957274,-0.933092903,86.178,0.203410193,0.0,-39.24319418,3.33e-07,9.430000000000001e-231,0.154113964,6.729166667,0.012957544,1.051665461,0,0,0.087223365,0.810823986,1.196746686,0.0,0.0,0.0,0.007429129,0.055912542,0.33141135,0.056224053,0.0,2.051481065,0.0,0.006980345,0.382976713,0.664014488,0.006774843
-0.158841351,0.0,0.161341557,21.21928095,0.0,298.6231579,0.029881873,14.83446686,0.0,1.46e-15,0.0,0.0,-1.13417256,0.0,-0.047995816,0.003167369,0.113696482,-0.242636861,0.970277275,-0.1999925,0.669939298,-0.919404656,86.178,0.200490575,0.0,-39.2262757,5.69e-07,2.13e-230,0.154064147,6.729166667,0.012998224,1.005741944,0,0,0.085944037,0.808731156,1.197442264,0.0,0.0,0.0,0.007475018,0.056390426,0.346116259,0.057432101,0.0,2.057921116,0.0,0.007103612,0.384778539,0.666700875,0.007151045
-0.166184272,0.0,0.163425459,21.21928095,0.0,301.1657895,0.029865946,14.83446686,0.0,1.55e-15,0.0,0.0,-1.101648279,0.0,0.00142606,0.003142101,0.111893618,-0.258048673,1.004869969,-0.199179974,0.913423702,-0.931498933,86.178,0.199889841,0.0,-39.23412958,1.18e-06,2.4699999999999998e-230,0.152878834,6.729166667,0.012973072,1.0806308,0,0,0.088240117,0.810525741,1.209485539,0.0,0.0,0.0,0.00748614,0.057234417,0.340537711,0.057807003,0.0,2.0447998,0.0,0.006941389,0.385479901,0.660226012,0.006351852
