ATSc11_3,ATSc17_2,ATSm6_2,BertzCT,EState_VSA6,Temperature[K],FPSA3_1,Ipc,MATSEA1_2,MATSP11_6,MATSP15_4,MATSc25_1,MATSm11_1,MATSm16_6,MoRSEV27_3,MoRSEc2_2,MoRSEm20_1,MoRSEm7_7,MoRSEu23_7,MoRSEu29_1,MoRSEu4_7,MoRSEu5_1,MolWt,PBFscore_1,PEOE_VSA5,PNSA3_1,RDFc14_6,RDFc17_4,RDFc5_1,VSA_EState8,WHIM_P3c_2,c_3,fr_Al_COO,fr_bicyclic,getawayHATSEn6_2,getawayHATSIP2_3,getawayHATSIP4_3,getawayHATSV8_2,getawayHATSc13_3,getawayHATSm8_1,getawayHTc_1,getawayHV1_2,getawayHV3_3,getawayHV4_2,getawayHm7_3,getawayREn1_7,getawayRmaxP7_2,k3_2,k_1,rho_1,rho_2
-0.207728203,0.0003203,0.268935632,36.0,0.0,304.3531579,0.032787352,20.98630086,0.0,2.4,0.0,0.0,0.460690107,0.0,-0.073854949,0.008295188,0.166994004,-0.491598602,0.346626691,-0.100350262,1.914576794,-0.478332095,82.146,0.50271254,13.15787137,-43.12428432,8.46e-07,3.98e-304,0.139417282,7.100833333,0.029571198,0.920358884,0,0,0.060166036,0.750113,0.938902656,0.0,0.0,0.0,0.012507965,0.068801369,0.201463087,0.070803053,0.0,2.054963478,0.001796963,0.008544386,0.476192374,0.675848992,0.006880293
-0.207728203,0.000345952,0.26489852,36.0,0.0,307.4694737,0.032777231,20.98630086,0.0,2.4,0.0,0.0,0.491108149,0.0,-0.074052836,0.00798547,0.166984855,-0.485288693,0.323479952,-0.10271593,1.994134575,-0.474201526,82.146,0.527832388,13.15787137,-43.18855827,2.64e-06,1.72e-288,0.139341876,7.100833333,0.029029829,1.046774179,0,0,0.060274808,0.753353217,0.941957405,0.0,0.0,0.0,0.012790958,0.068246235,0.207424637,0.070157626,0.0,2.055102401,0.001759653,0.008368772,0.485105355,0.679683217,0.005835092
-0.207728203,0.000306669,0.266640007,36.0,0.0,310.5857895,0.032774767,20.98630086,0.0,2.4,0.0,0.0,0.466736481,0.0,-0.101140793,0.008149012,0.166704666,-0.501223816,0.310637695,-0.099892833,1.912412353,-0.475360481,82.146,0.510371847,13.15787137,-43.153089,1.91e-06,4.38e-296,0.138240701,7.100833333,0.029522384,0.975693893,0,0,0.060506659,0.753892877,0.939633791,0.0,0.0,0.0,0.012629736,0.067783421,0.203065982,0.070129016,0.0,2.061487313,0.001773714,0.008512061,0.479146229,0.670089858,0.006126612
-0.207728203,0.000306669,0.266882447,36.0,0.0,313.7021053,0.032788737,20.98630086,0.0,2.4,0.0,0.0,0.52169967,0.0,-0.088419151,0.008099338,0.166252202,-0.483862084,0.432353152,-0.100818368,2.046097253,-0.475663833,82.146,0.51155238,13.15787137,-43.1581269,1.73e-06,5.92e-290,0.138558038,7.100833333,0.02951341,0.99062052,0,0,0.059997612,0.755552838,0.93496124,0.0,0.0,0.0,0.012697955,0.067651407,0.204435808,0.069980482,0.0,2.064362878,0.00176452,0.008346094,0.481320911,0.672899958,0.006129922
-0.207728203,0.000244653,0.268745233,36.0,0.0,316.8184211,0.032763224,20.98630086,0.0,2.4,0.0,0.0,0.508828383,0.0,-0.085634853,0.008119911,0.16640725,-0.495436746,0.465846941,-0.100255236,1.981446668,-0.481386546,82.146,0.520396379,13.15787137,-43.15539014,2.32e-06,1.69e-293,0.137513398,7.100833333,0.029464021,0.918115159,0,0,0.060229601,0.75099957,0.933099018,0.0,0.0,0.0,0.012777284,0.068295191,0.217547829,0.070007792,0.0,2.060633307,0.001795492,0.00835332,0.480522638,0.668896461,0.006116587
-0.191577093,0.000358089,0.271017179,36.0,0.0,319.9347368,0.032789988,20.98630086,0.0,2.266666667,0.0,0.0,0.400930862,0.0,-0.070947463,0.008397868,0.167206002,-0.498140582,0.385386411,-0.097648776,1.997883123,-0.472476928,82.146,0.544072676,13.15787137,-43.23074225,6.62e-06,1.84e-288,0.136636878,7.100833333,0.029450452,0.947135217,0,0,0.062730644,0.74913993,0.935258147,0.0,0.0,0.0,0.012845897,0.067872991,0.20195567,0.06949227,0.0,2.055156433,0.00177884,0.008145268,0.493011739,0.663088082,0.006588228
-0.189804259,0.000423656,0.267588949,36.0,0.0,323.0510526,0.032768333,20.98630086,0.0,2.4,0.0,0.0,0.458743759,0.0,-0.092493425,0.008204446,0.166524597,-0.474082026,0.317789848,-0.097262818,1.99574203,-0.478010793,82.146,0.523568428,13.15787137,-43.17795066,2.6e-06,3.09e-293,0.136510205,7.100833333,0.029741671,0.967848483,0,0,0.060615229,0.752434044,0.935519936,0.0,0.0,0.0,0.012785971,0.067486711,0.21721479,0.068984568,0.0,2.064225404,0.001759066,0.008349636,0.483075849,0.663590266,0.006385981
-0.207728203,0.000333373,0.26909742,36.0,0.0,326.1673684,0.032766528,20.98630086,0.0,2.266666667,0.0,0.0,0.402898367,0.0,-0.075391074,0.008320358,0.167287386,-0.491796233,0.343854885,-0.09795472,2.134181259,-0.468042008,82.146,0.530151374,13.15787137,-43.22426778,4.03e-06,5.16e-289,0.135935741,7.100833333,0.029590158,0.93236525,0,0,0.062047938,0.750604488,0.931906985,0.0,0.0,0.0,0.012818738,0.06943878,0.195764084,0.070924218,0.0,2.063822813,0.001772906,0.008206255,0.489708721,0.658919636,0.006484011
-0.207728203,0.000277401,0.26795646,36.0,0.0,329.2836842,0.03276354,20.98630086,0.0,2.4,0.0,0.0,0.458045612,0.0,-0.069200168,0.008277619,0.167026474,-0.495315515,0.329082698,-0.096258374,2.175801664,-0.473834299,82.146,0.529657292,13.15787137,-43.19989475,4.93e-06,2.86e-289,0.135961176,7.100833333,0.030050989,0.994129714,0,0,0.061834336,0.749229992,0.919016117,0.0,0.0,0.0,0.012834698,0.069321884,0.20927307,0.070777388,0.0,2.054253443,0.001775748,0.008252559,0.48709265,0.65737328,0.007836889
-0.207728203,0.00040299,0.268981197,36.0,0.0,332.4,0.032767018,20.98630086,0.0,2.4,0.0,0.0,0.450867394,0.0,-0.105593423,0.008285455,0.165734814,-0.489889606,0.384499335,-0.096559069,2.128213475,-0.47567912,82.146,0.542655603,13.15787137,-43.19982069,6.76e-06,8.61e-289,0.135737765,7.100833333,0.030220014,0.874043382,0,0,0.061402444,0.75198109,0.940291715,0.0,0.0,0.0,0.012886173,0.068289256,0.20295527,0.070372113,0.0,2.070706777,0.001766169,0.008234447,0.488554336,0.648731175,0.006629235
0.0,0.0,0.146146761,21.01955001,0.0,287.41,0.029291116,13.60964047,0.0,2.142857143,0.0,0.0,1.742817539,0.0,-0.060052742,0.002361463,0.086826246,-0.270127552,1.022675697,-0.207075946,0.886576554,-0.914581372,86.178,0.556219214,0.0,-40.43137906,2.91e-86,0.0,0.168220373,8.962962963,0.013553155,0.766995948,0,0,0.0,0.796319014,1.748033551,0.0,0.0,0.0,0.005875837,0.037689564,0.253180587,0.048723358,0.0,2.062076555,0.0,0.006940241,0.128338412,0.695421252,0.005990733
0.0,0.0,0.145467435,21.01955001,0.0,289.7536842,0.029285236,13.60964047,0.0,2.142857143,0.0,0.0,1.739937765,0.0,-0.033240555,0.002381549,0.087018384,-0.262183209,1.075915546,-0.206314072,0.947602419,-0.914550554,86.178,0.566011282,0.0,-40.43005594,1.36e-86,0.0,0.167955092,8.962962963,0.013051773,0.73363633,0,0,0.0,0.795501589,1.747460474,0.0,0.0,0.0,0.005803987,0.036896576,0.407579234,0.048410308,0.0,2.042404182,0.0,0.007013635,0.126835325,0.692835134,0.005643888
0.0,0.0,0.147361362,21.01955001,0.0,292.0973684,0.02925534,13.60964047,0.0,2.142857143,0.0,0.0,1.741635078,0.0,-0.022879854,0.002356174,0.087345341,-0.261984572,0.999655089,-0.202877701,1.308287786,-0.912029846,86.178,0.568264239,0.0,-40.44969626,1.07e-86,0.0,0.167686249,8.962962963,0.01256283,0.740577961,0,0,0.0,0.804244908,1.746987149,0.0,0.0,0.0,0.005719406,0.035691338,0.426515325,0.048003536,0.0,2.048652188,0.0,0.007029862,0.125844065,0.691871184,0.00517574
0.0,0.0,0.145947155,21.01955001,0.0,294.4410526,0.029280739,13.60964047,0.0,2.142857143,0.0,0.0,1.738670438,0.0,-0.024483866,0.002388471,0.087007126,-0.243477862,1.026618464,-0.203279093,1.013399029,-0.914005185,86.178,0.558941257,0.0,-40.43476923,2.1800000000000002e-86,0.0,0.166701861,8.962962963,0.013491265,0.745492096,0,0,0.0,0.797648316,1.749473439,0.0,0.0,0.0,0.005801253,0.037077335,0.43330131,0.047790467,0.0,2.045956293,0.0,0.006994214,0.127734998,0.686787628,0.006041927
0.0,0.0,0.145691295,21.01955001,0.0,296.7847368,0.029273463,13.60964047,0.0,2.142857143,0.0,0.0,1.740984441,0.0,-0.091030017,0.002413356,0.08622191,-0.219508513,1.120760461,-0.201881909,0.841106256,-0.914931463,86.178,0.559395087,0.0,-40.4357399,2.26e-86,0.0,0.166695119,8.962962963,0.013516799,0.744002581,0,0,0.0,0.801932805,1.751394682,0.0,0.0,0.0,0.005834564,0.037546545,0.413435233,0.048786923,0.0,2.052302345,0.0,0.006946804,0.127855822,0.690214171,0.005852566
0.0,0.0,0.147828162,21.01955001,0.0,299.1284211,0.029281148,13.60964047,0.0,2.142857143,0.0,0.0,1.742975955,0.0,-0.051797611,0.002423189,0.086788331,-0.300035936,1.032311184,-0.202752792,1.133250502,-0.916439523,86.178,0.560282064,0.0,-40.43600021,1.75e-86,0.0,0.166062657,8.962962963,0.013238666,0.761743426,0,0,0.0,0.79129232,1.746970701,0.0,0.0,0.0,0.005840092,0.037074064,0.42968333,0.048946987,0.0,2.057685342,0.0,0.006956277,0.127569518,0.687852778,0.005689008
0.0,0.0,0.146554061,21.01955001,0.0,301.4721053,0.029286309,13.60964047,0.0,2.142857143,0.0,0.0,1.743790665,0.0,-0.037689034,0.002429723,0.086583838,-0.250371385,1.134503059,-0.199354732,1.051299399,-0.912751884,86.178,0.56094605,0.0,-40.42771076,2.1400000000000006e-86,0.0,0.165743553,8.962962963,0.013340658,0.766005631,0,0,0.0,0.791764667,1.74893281,0.0,0.0,0.0,0.005822524,0.037064778,0.430318702,0.04895488,0.0,2.042068215,0.0,0.007005488,0.127327942,0.68240618,0.005565513
0.0,0.0,0.149016474,21.01955001,0.0,303.8157895,0.029286904,13.60964047,0.0,2.142857143,0.0,0.0,1.746925035,0.0,-0.044706311,0.002461606,0.085596276,-0.246709461,0.958346638,-0.197954107,1.090470157,-0.920330202,86.178,0.549984009,0.0,-40.44343021,4.3600000000000004e-86,0.0,0.164295596,8.962962963,0.013896636,0.744675538,0,0,0.0,0.790217454,1.752759003,0.0,0.0,0.0,0.005895298,0.038487073,0.423891452,0.04907448,0.0,2.057728855,0.0,0.006963823,0.12912638,0.68107163,0.005479398
0.0,0.0,0.146663481,21.01955001,0.0,306.1594737,0.029252688,13.60964047,0.0,2.142857143,0.0,0.0,1.745125884,0.0,-0.049654354,0.002452423,0.087368331,-0.29964541,0.970812187,-0.199171626,1.270736796,-0.919963006,86.178,0.564392371,0.0,-40.46494563,1.16e-86,0.0,0.164322902,8.962962963,0.013055623,0.758578188,0,0,0.0,0.791325894,1.750173701,0.0,0.0,0.0,0.005772993,0.036552124,0.424310771,0.04859967,0.0,2.039776013,0.0,0.006983977,0.126802906,0.682087472,0.005351956
0.0,0.0,0.148181425,21.01955001,0.0,308.5031579,0.029286603,13.60964047,0.0,2.142857143,0.0,0.0,1.745810467,0.0,-0.049197666,0.002458009,0.086107972,-0.267447785,1.090417307,-0.197910319,1.029248538,-0.923020314,86.178,0.554841781,0.0,-40.43713232,3.83e-86,0.0,0.163369788,8.962962963,0.013738074,0.746807551,0,0,0.0,0.796037829,1.750721504,0.0,0.0,0.0,0.00589323,0.038250876,0.427365967,0.048934415,0.0,2.052501172,0.0,0.00698319,0.128650237,0.673071877,0.005989483
0.0,0.0,0.148528236,21.01955001,0.0,310.8468421,0.029296872,13.60964047,0.0,2.142857143,0.0,0.0,1.747021216,0.0,-0.070833175,0.002474986,0.086193803,-0.270949697,1.099086246,-0.197976697,1.119684781,-0.916322886,86.178,0.55311082,0.0,-40.43567053,3.14e-86,0.0,0.163339367,8.962962963,0.013653775,0.766966508,0,0,0.0,0.793865119,1.75417928,0.0,0.0,0.0,0.005858385,0.037728569,0.404102574,0.048389922,0.0,2.052285899,0.0,0.00697426,0.128886254,0.675219323,0.007265615
0.0,0.0,0.147610288,21.01955001,0.0,313.1905263,0.029249462,13.60964047,0.0,2.142857143,0.0,0.0,1.745256011,0.0,-0.041351412,0.002449605,0.087083177,-0.261749349,1.058169751,-0.198464831,1.039811494,-0.92124651,86.178,0.563497081,0.0,-40.4639909,1.13e-86,0.0,0.162887864,8.962962963,0.01312084,0.750199233,0,0,0.0,0.79515113,1.748426658,0.0,0.0,0.0,0.005812465,0.037007491,0.429757194,0.048794502,0.0,2.050082017,0.0,0.007008243,0.126900823,0.675711769,0.006887642
0.0,0.0,0.14722926,21.01955001,0.0,315.5342105,0.029256232,13.60964047,0.0,2.142857143,0.0,0.0,1.737968883,0.0,-0.078844097,0.002464144,0.086326427,-0.266466171,1.004672074,-0.196217488,1.195420427,-0.921419485,86.178,0.552651661,0.0,-40.46370409,3.73e-86,0.0,0.162240195,8.962962963,0.013644992,0.751519783,0,0,0.0,0.794226989,1.75165541,0.0,0.0,0.0,0.005851219,0.03743375,0.413500061,0.048349819,0.0,2.057742638,0.0,0.006994068,0.128340702,0.673394601,0.006632737
0.0,0.0,0.148998889,21.01955001,0.0,317.8778947,0.029241422,13.60964047,0.0,2.142857143,0.0,0.0,1.740486563,0.0,-0.055610554,0.002480658,0.086773977,-0.229846204,1.155406,-0.196444904,1.147580772,-0.922371932,86.178,0.562710539,0.0,-40.46912504,2.6e-86,0.0,0.161730767,8.962962963,0.013167229,0.724867112,0,0,0.0,0.796043225,1.747865242,0.0,0.0,0.0,0.005777187,0.036645512,0.427508664,0.048416763,0.0,2.045997707,0.0,0.007052706,0.126963528,0.671368135,0.006540696
0.0,0.0,0.148357817,21.01955001,0.0,320.2215789,0.029259892,13.60964047,0.0,2.142857143,0.0,0.0,1.744514851,0.0,-0.054764257,0.002512324,0.086118062,-0.254042644,1.1716939,-0.195255973,1.37524088,-0.921414711,86.178,0.555438436,0.0,-40.45482077,3.5600000000000005e-86,0.0,0.161262736,8.962962963,0.013570367,0.773859635,0,0,0.0,0.795492641,1.751931285,0.0,0.0,0.0,0.005833442,0.037243854,0.422116094,0.048570171,0.0,2.048872256,0.0,0.006990179,0.128332206,0.671749846,0.006693828
0.0,0.0,0.14894848,21.01955001,0.0,322.5652632,0.029270744,13.60964047,0.0,2.142857143,0.0,0.0,1.749278642,0.0,-0.059665495,0.002511198,0.085869538,-0.266021532,1.034557348,-0.192683529,1.047091041,-0.92042156,86.178,0.554573494,0.0,-40.4522842,5.16e-86,0.0,0.160660043,8.962962963,0.01356936,0.756721042,0,0,0.0,0.792960737,1.753603744,0.0,0.0,0.0,0.005784413,0.036653622,0.42910718,0.047930969,0.0,2.043608216,0.0,0.007011867,0.128072037,0.670824786,0.006011599
0.0,0.0,0.148109017,21.01955001,0.0,324.9089474,0.029253463,13.60964047,0.0,2.142857143,0.0,0.0,1.751677511,0.0,-0.088553462,0.00252242,0.086362684,-0.271825106,1.073904258,-0.195204947,1.257816111,-0.926543364,86.178,0.556181483,0.0,-40.47228618,3.86e-86,0.0,0.160505705,8.962962963,0.013838189,0.750946748,0,0,0.0,0.79403153,1.744288472,0.0,0.0,0.0,0.005856533,0.037954085,0.204173819,0.04887681,0.0,2.045483813,0.0,0.006956302,0.128346544,0.66429996,0.006614954
0.0,0.0,0.14905477,21.01955001,0.0,327.2526316,0.029250547,13.60964047,0.0,2.142857143,0.0,0.0,1.748820368,0.0,-0.0549607,0.002513104,0.086404132,-0.257197043,1.166392527,-0.192211819,1.190271377,-0.924687519,86.178,0.5572576,0.0,-40.47322294,3.0800000000000006e-86,0.0,0.159474258,8.962962963,0.013634664,0.732460675,0,0,0.0,0.796149435,1.747978141,0.0,0.0,0.0,0.005835501,0.037414907,0.430706141,0.049091087,0.0,2.062563836,0.0,0.007020866,0.128096893,0.659610091,0.006692455
0.0,0.0,0.14933824,21.01955001,0.0,329.5963158,0.029277236,13.60964047,0.0,2.142857143,0.0,0.0,1.757369165,0.0,-0.046396049,0.002544068,0.086664981,-0.271303172,1.12659027,-0.191969543,1.157380964,-0.926460843,86.178,0.548400582,0.0,-40.46858757,5.39e-86,0.0,0.159215505,8.962962963,0.01413637,0.737538714,0,0,0.0,0.795894561,1.752057912,0.0,0.0,0.0,0.005848191,0.03814092,0.429925682,0.048663701,0.0,2.059522012,0.0,0.006887729,0.129480669,0.662452102,0.006956477
0.0,0.0,0.15078621,21.01955001,0.0,331.94,0.029270294,13.60964047,0.0,2.142857143,0.0,0.0,1.750065064,0.0,-0.098743758,0.002556007,0.085918434,-0.256591525,1.093359951,-0.1901793,1.071039348,-0.929338365,86.178,0.551419223,0.0,-40.4652117,5.42e-86,0.0,0.158452082,8.962962963,0.014053085,0.763312926,0,0,0.0,0.794638059,1.751113209,0.0,0.0,0.0,0.005875699,0.038041076,0.424927629,0.049004871,0.0,2.050147839,0.0,0.006970527,0.128943308,0.658867881,0.007339929
0.0,0.0,0.156906587,29.7931939,0.0,210.99,0.029964831,12.16479704,0.0,1.714285714,0.0,0.0,1.232316832,0.0,0.02718637,0.001936772,0.034534088,-0.295994933,1.151821182,-0.172611001,0.539724487,-0.022137181,86.178,0.961331298,0.0,-38.97271925,2.65e-85,0.0,0.227035218,8.9375,0.009127396,0.757941003,0,0,0.0,0.826854505,2.061425997,0.0,0.0,0.0,0.005119657,0.026831436,0.480415176,0.044525047,0.0,1.997781119,0.0,0.007506469,0.102212589,0.753899045,0.00446245
0.0,0.0,0.157486577,29.7931939,0.0,215.1157895,0.029974709,12.16479704,0.0,1.714285714,0.0,0.0,1.239451202,0.0,0.051427559,0.001972058,0.034515199,-0.26215208,1.119161267,-0.172684276,0.541658224,-0.024856082,86.178,0.959517992,0.0,-38.97030342,3.55e-85,0.0,0.225677328,8.9375,0.009270802,0.746871596,0,0,0.0,0.827189066,2.064174161,0.0,0.0,0.0,0.00511747,0.026936061,0.483441032,0.044517111,0.0,2.009777922,0.0,0.008133869,0.10233564,0.751075499,0.005114988
0.0,0.0,0.158617122,29.7931939,0.0,219.2415789,0.029968405,12.16479704,0.0,1.714285714,0.0,0.0,1.234472419,0.0,0.012001831,0.001967982,0.034175132,-0.291617455,1.281653194,-0.169248975,0.525751142,-0.028620847,86.178,0.952264655,0.0,-38.97190589,3.0900000000000003e-85,0.0,0.223757424,8.9375,0.009219095,0.746199837,0,0,0.0,0.824857654,2.071225431,0.0,0.0,0.0,0.00511686,0.027811589,0.484619485,0.045933698,0.0,2.006464347,0.0,0.008271374,0.102189311,0.752305183,0.003949409
0.0,0.0,0.159443102,29.7931939,0.0,223.3673684,0.029945411,12.16479704,0.0,1.714285714,0.0,0.0,1.246398868,0.0,-0.012715939,0.001997021,0.035114637,-0.294916096,1.233907898,-0.171683242,0.458476711,-0.030682263,86.178,0.958720367,0.0,-38.99076649,3.8200000000000003e-85,0.0,0.222040354,8.9375,0.009444373,0.729309682,0,0,0.0,0.823533497,2.060041975,0.0,0.0,0.0,0.005133065,0.027338813,0.482838664,0.045624289,0.0,2.01120096,0.0,0.007419018,0.102648117,0.744253802,0.004467084
0.0,0.0,0.159520484,29.7931939,0.0,227.4931579,0.029920498,12.16479704,0.0,1.714285714,0.0,0.0,1.247224894,0.0,0.056491837,0.001985246,0.035182495,-0.2946537,1.212038862,-0.169777183,0.525906908,-0.031246687,86.178,0.957409036,0.0,-39.00918882,6.24e-85,0.0,0.220362144,8.9375,0.009341784,0.743825794,0,0,0.0,0.826996209,2.072269523,0.0,0.0,0.0,0.005109403,0.026740837,0.482966839,0.044851683,0.0,2.002999928,0.0,0.007583331,0.102647491,0.741497991,0.004597832
0.0,0.0,0.159449812,29.7931939,0.0,231.6189474,0.029937896,12.16479704,0.0,1.714285714,0.0,0.0,1.248384724,0.0,0.073956704,0.002018946,0.034302281,-0.284509747,1.168800849,-0.168033808,0.569653044,-0.02948453,86.178,0.966900081,0.0,-38.99860786,6.600000000000001e-85,0.0,0.219872163,8.9375,0.009537767,0.743434391,0,0,0.0,0.82550466,2.06343903,0.0,0.0,0.0,0.005143163,0.027555708,0.452321751,0.04556758,0.0,2.001889766,0.0,0.007309892,0.102568846,0.730456921,0.005249577
0.0,0.0,0.158623152,29.7931939,0.0,235.7447368,0.029925122,12.16479704,0.0,1.714285714,0.0,0.0,1.24602546,0.0,0.010410086,0.002029129,0.033846489,-0.291875711,1.152379419,-0.169670321,0.608007423,-0.034387867,86.178,0.959219829,0.0,-39.00383313,5.29e-85,0.0,0.21831958,8.9375,0.009475881,0.717700772,0,0,0.0,0.821100441,2.066087748,0.0,0.0,0.0,0.005133114,0.02677465,0.483064756,0.044501837,0.0,2.004212664,0.0,0.007529165,0.102467049,0.740308109,0.004199401
