Temperature [1/K],Vapor Pressure [Torr],Temperature [K],Temperature [C],Vapor Pressure [Pa],Outlier,Reference,Link,Data Status,SMILES,smiles
0.002694444,1.97E-08,371.1340206,,2.63E-06,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00271,1.58E-08,369.00369,,2.10E-06,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002725556,1.26E-08,366.8976763,,1.68E-06,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002741111,1.01E-08,364.8155655,,1.35E-06,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002756667,8.09E-09,362.7569528,,1.08E-06,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002772222,6.48E-09,360.7214429,,8.64E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002787778,5.20E-09,358.7086489,,6.93E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002803333,4.17E-09,356.7181926,,5.56E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002818889,3.35E-09,354.7497044,,4.46E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002834444,2.69E-09,352.8028224,,3.59E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00285,2.16E-09,350.877193,,2.88E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002865556,1.74E-09,348.9724699,,2.32E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002881111,1.40E-09,347.0883147,,1.87E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002896667,1.13E-09,345.2243959,,1.50E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002912222,9.08E-10,343.3803892,,1.21E-07,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002927778,7.32E-10,341.5559772,,9.76E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002943333,5.90E-10,339.7508494,,7.87E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002958889,4.76E-10,337.9647015,,6.35E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002974444,3.85E-10,336.1972357,,5.13E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00299,3.11E-10,334.4481605,,4.15E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003005556,2.51E-10,332.7171904,,3.35E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003021111,2.03E-10,331.0040456,,2.71E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003036667,1.65E-10,329.3084523,,2.19E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003052222,1.33E-10,327.630142,,1.78E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003067778,1.08E-10,325.9688519,,1.44E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003083333,8.76E-11,324.3243243,,1.17E-08,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003098889,7.11E-11,322.6963069,,9.48E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003114444,5.77E-11,321.0845523,,7.69E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00313,4.69E-11,319.4888179,,6.25E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003145556,3.81E-11,317.9088661,,5.08E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003161111,3.10E-11,316.344464,,4.13E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003176667,2.52E-11,314.795383,,3.36E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003192222,2.05E-11,313.2613992,,2.73E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003207778,1.67E-11,311.742293,,2.23E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003223333,1.36E-11,310.237849,,1.81E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003238889,1.11E-11,308.7478559,,1.48E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003254444,9.05E-12,307.2721065,,1.21E-09,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00327,7.39E-12,305.8103976,,9.85E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003285556,6.03E-12,304.3625296,,8.04E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003301111,4.93E-12,302.928307,,6.57E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003316667,4.03E-12,301.5075377,,5.37E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003332222,3.30E-12,300.1000333,,4.39E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003347778,2.70E-12,298.705609,,3.60E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003363333,2.21E-12,297.3240833,,2.94E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003378889,1.81E-12,295.9552779,,2.41E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003394444,1.48E-12,294.599018,,1.98E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00341,1.22E-12,293.255132,,1.62E-10,,,,Antione Fit,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00187,0.007353689,534.7593583,,0.980411289,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.001951053,0.001904817,512.543836,,0.253954719,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002032105,0.000503762,492.1004921,,0.067162794,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002113158,0.000135962,473.2254047,,0.018126713,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002194211,3.74E-05,455.7447829,,0.004990302,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002275263,1.05E-05,439.5095998,,0.00140074,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002356316,3.01E-06,424.3913335,,0.000400703,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002437368,8.76E-07,410.2785575,,0.000116772,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002518421,2.60E-07,397.0741902,,3.47E-05,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002599474,7.85E-08,384.6932577,,1.05E-05,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002680526,2.41E-08,373.0610642,,3.22E-06,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002761579,7.54E-09,362.1116829,,1.01E-06,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002842632,2.40E-09,351.7867062,,3.20E-07,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002923684,7.75E-10,342.0342034,,1.03E-07,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003004737,2.54E-10,332.8078473,,3.39E-08,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003085789,8.48E-11,324.0661777,,1.13E-08,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003166842,2.87E-11,315.7719794,,3.83E-09,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003247895,9.86E-12,307.8917517,,1.31E-09,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.003328947,3.44E-12,300.3952569,,4.58E-10,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.00341,1.22E-12,293.255132,,1.62E-10,,,,GPR,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
0.002583979,9.86E-08,387,,1.31E-05,,,,GNN,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CC1CC(C(C1)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC
